BALANCE,BALANCE_FREQUENCY,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT
-0.4862691604167495,-0.24943448080104266,1.3996014596087254,-0.6756417215295741,-0.605707052809979,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,-0.731502992025295,-0.48193999916838237,-0.66372857451023,-0.5255509710834134
0.038361401469892475,0.5180838229034924,2.750708529149109,0.7662156593293571,-0.605707052809979,1.2698432294420248,0.1593671640505949,1.389517164227006,-0.675348857882429,-0.4209100023110657,-0.542811812204084,-0.19362601463534188,0.329199985056047
-0.3140442706803351,0.5180838229034924,-0.03751378477656282,2.775466900564466,-0.605707052809979,0.6469429077575061,-0.11997437587827835,0.9701505951328818,-0.675348857882429,0.9767584514029664,0.11222430199410463,-0.5294523818095177,-0.2406351253715348
0.7818768239294355,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.34863890167056216,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.4209100023110657,-0.4193959943777129,0.5083937940077133,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.6003935277696478,2.5619886016011932,1.1002349142955534,0.02404258607298729,-0.6786608078479125,0.34110199958888626,0.1575271946415746,1.132054946260081,0.3232783024478728,2.081607201898486,-0.5255509710834134
0.36703230125771674,-0.009585538562736815,-0.6003935277696478,-0.6756417215295741,1.4580900738197402,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.4209100023110657,-0.6780480063907531,-0.3532412997578782,-0.5255509710834134
-0.835400829634365,-1.7844753095650043,-0.6003935277696478,0.36694073035655117,-0.605707052809979,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,-0.675348857882429,-0.5762064971681804,-0.7639481902614011,-0.7794018900071676,0.329199985056047
0.3178913608416596,0.5180838229034924,-0.37790082051930945,0.004045701583471178,-0.605707052809979,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,2.3744269051169984,0.15283217537556865,0.16374512676720213,-0.5255509710834134
1.258589874871957,0.5180838229034924,-0.6003935277696478,0.12515802532954914,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.11031701259683635,-0.26412447746739187,2.938012797203706,-0.5255509710834134
0.3342391608163119,0.5180838229034924,-0.6003935277696478,-0.32072174542313747,-0.605707052809979,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.731502992025295,-0.7836575661182663,2.938012797203706,-0.5255509710834134
2.638728677972485,0.5180838229034924,2.9797205407853764,0.22815070800431153,-0.4359436909409949,1.2698432294420248,2.394109539817244,1.5991991906768772,0.9903982499192574,2.1414821628313265,0.3761248450726316,1.4492961085404104,-0.5255509710834134
-0.7813751532355183,-1.0169527845055772,-0.6003935277696478,0.9633621753758008,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.7936215899681409,0.5522414257077148,-0.7609629948436025,-0.5255509710834134
1.3901305532422574,-0.24943448080104266,2.9797205407853764,0.9189469576278196,2.8389294518467,1.2698432294420248,-0.39931926791903927,1.389517164227006,0.9903982499192574,1.4426479359743105,2.879734335655856,1.1201007159518268,-0.5255509710834134
2.318704671971264,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.013498809203849483,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.1418298051739564,0.5108689668316224,-0.03356347231823931,1.4454019312180275,-0.5255509710834134
-0.7592093446017778,0.5180838229034924,-0.6003935277696478,0.12708650154113046,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.4209100023110657,-0.7885110938568747,-0.6532542849044748,-0.5255509710834134
0.096996657683794,0.5180838229034924,-0.4636811413869098,-0.6756417215295741,-0.42422313210302615,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,0.573962722280416,-0.8246808889395638,-0.36654251328097576,0.4820135302561607,-0.5255509710834134
-0.7853107225191692,0.5180838229034924,-0.6003935277696478,-0.20702200211532498,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-1.0420959817395243,-0.7932207932051405,-0.6508054507573123,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.3262315803717158,-0.30903035839042603,1.0517982771340646,0.43931029772976204,-0.11997437587827835,0.13141997313901516,3.4890214102449475,1.9085374205456545,0.07818340440941043,1.4339512660573581,-0.5255509710834134
-0.8466650650012394,0.5180838229034924,-0.6003935277696478,-0.4747587828231916,-0.605707052809979,-0.18359002395475668,-0.6786608078479125,0.13141997313901516,-0.675348857882429,0.7904026575744287,-0.8226115665112776,-0.657919510454851,-0.5255509710834134
2.638728677972485,0.5180838229034924,0.7576161769655502,2.839985478403478,1.7540709036936748,1.2698432294420248,-0.11997437587827835,1.5991991906768772,1.823274302443261,2.3744269051169984,1.7219048174903924,2.938012797203706,-0.5255509710834134
-0.1716102656290339,0.5180838229034924,-0.06426652234714565,1.2281459768846839,-0.4753865605129104,1.2698432294420248,-0.39931926791903927,1.5991991906768772,0.1575271946415746,0.5108689668316224,-0.519217999994013,-0.5214299872478685,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.16485735173954263,-0.6756417215295741,0.2760149765663968,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.1575271946415746,1.9085374205456545,0.15238293041738565,2.6390569048270183,-0.5255509710834134
-0.7853310675314941,0.5180838229034924,0.25310726168784003,-0.6756417215295741,-0.605707052809979,1.0622106194142809,2.394109539817244,-0.9169951914991048,-0.675348857882429,-0.9799773837966785,-0.658367972573448,-0.6064820531973809,0.500150176283939
1.2225525391552419,-0.6331936326533102,-0.6003935277696478,0.42375042542271607,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,2.063833915402769,2.879734335655856,2.938012797203706,-0.5255509710834134
0.12090550529656975,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.5321289984712373,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.7936215899681409,-0.7033548671200479,0.00916339184957166,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,2.8389294518467,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.9590134654766618,1.4426479359743105,0.10001314528969292,1.90873762897784,-0.5255509710834134
1.5365605593209832,0.5180838229034924,1.6006356834670283,0.8076377212906132,0.6526557393744028,0.6469429077575061,0.9973951359491023,0.9701505951328818,0.9903982499192574,0.200275977117393,0.08846641683699016,1.282648643767123,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.3269687550041717,-0.6756417215295741,1.562919111149593,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,1.4426479359743105,-0.14962049632584717,1.9966246066503734,-0.5255509710834134
-0.02399649349810395,-1.7844753095650043,0.6906539139882796,-0.6756417215295741,2.8389294518467,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,0.9903982499192574,0.9767584514029664,2.879734335655856,0.12909840020151278,0.6141158307679255
-0.466937096913851,-0.6331936326533102,-0.6003935277696478,-0.6756417215295741,1.7166242665707594,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.7936215899681409,0.9945653390630735,-0.484226598398122,0.04428413934416839
-0.3950380743846969,0.1343246710512249,0.4534981331396358,0.811474585419905,1.0164224346002793,0.23167519610073126,0.7180535960202291,-0.07826456950523818,0.573962722280416,-0.4209100023110657,-0.13386527855525307,-0.37211644929345916,-0.1456620371329671
1.5704432401788535,0.5180838229034924,-0.3272100121566119,-0.6756417215295741,-0.605707052809979,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,0.04497948226027833,-0.3802378639765348,1.6480503959709778,-0.5255509710834134
-0.054107782525115465,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,0.492494637594518,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.8867994868824097,-0.6866017255085833,-0.43081796143651235,-0.5255509710834134
2.2875479675938024,0.5180838229034924,0.029287640099080994,1.4449589326304826,-0.605707052809979,1.2698432294420248,0.43870870397946815,1.5991991906768772,-0.675348857882429,1.2873514411171958,-0.028802272463401047,0.9702001993848033,-0.5255509710834134
0.4678203532215973,0.5180838229034924,-0.4703827289546911,0.007360270072126444,-0.46883929347038056,-0.39122512558378747,-0.39931926791903927,-0.07826456950523818,0.1575271946415746,-0.6072657961396033,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
-0.5788338719530401,-1.5925936229614246,-0.6003935277696478,-0.45519278459318996,0.14565116214786755,-0.2874075747692721,-0.6786608078479125,-0.28794659595510924,-0.0506930678010065,-0.8246808889395638,-0.8130793852880726,-0.6754570171220825,-0.5255509710834134
1.4552316679825956,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,0.862582127146563,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.823274302443261,-0.048198414653990475,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
-0.7236360633177658,0.5180838229034924,1.2799781215238297,1.3084187991917542,-0.605707052809979,1.2698432294420248,1.5560815679187365,1.5991991906768772,-0.675348857882429,-0.3277321053967969,0.6674909652651154,-0.6354812914530572,2.60853700776255
-0.34831389160121007,0.5180838229034924,0.07981761036015181,-0.6756417215295741,-0.09047789171930298,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.25891333024358754,-0.11031701259683635,-0.5555653189443452,-0.4798504934576348,-0.2406351253715348
2.0598395745206646,0.5180838229034924,0.2655454082136422,-0.16268713754282638,2.8389294518467,0.33549274691524666,0.5783811499998486,-0.28794659595510924,3.6972416726875283,2.3744269051169984,2.879734335655856,0.5399342299240175,-0.5255509710834134
-0.2209777417539984,0.5180838229034924,2.3774435047988267,1.104402086641552,-0.605707052809979,0.43931029772976204,1.2767366758779755,0.34110199958888626,-0.675348857882429,-0.5762064971681804,-0.04788082635781439,0.9754421869789677,-0.5255509710834134
0.06722503160960819,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.3675049606404795,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.573962722280416,-0.265613507453951,-0.4905643804051345,-0.06540982615982001,-0.5255509710834134
-0.5846199173213183,0.04904485952849902,2.052389701411164,-0.6756417215295741,0.8628729144526786,0.43931029772976204,1.5560815679187365,-0.9169951914991048,-0.12009982194853351,-0.4209100023110657,1.021448189573958,-0.6961819176722654,0.15824979382815493
-0.8557843082652389,-1.0169527845055772,-0.6003935277696478,-0.052904611539788315,-0.605707052809979,0.43931029772976204,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-1.0420959817395243,-0.6623902060922777,-0.44347480541676193,-0.5255509710834134
-0.08296780948286732,0.5180838229034924,1.1204401278852287,-0.6756417215295741,-0.605707052809979,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,0.5108689668316224,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
1.286562320768798,0.5180838229034924,-0.18051226029787973,-0.6756417215295741,-0.11021576038875837,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,1.4068387748044195,-0.11031701259683635,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
0.5530859558972029,0.5180838229034924,2.9797205407853764,0.18520193570888685,-0.605707052809979,1.0622106194142809,2.394109539817244,0.34110199958888626,-0.675348857882429,0.9767584514029664,2.627530237930286,0.9600861165247033,-0.2406351253715348
1.4913626716292643,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.4392442012111066,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.23324047364576364,-0.11031701259683635,-0.44484971724214933,1.3656266774134505,-0.5255509710834134
2.3929072733812102,0.5180838229034924,-0.6003935277696478,-0.21561979189195815,0.1137275633056679,-0.18359002395475668,-0.6786608078479125,-0.07826456950523818,0.9903982499192574,0.5108689668316224,0.3965069407083665,1.7797593291381875,-0.5255509710834134
0.25279123185517793,-0.6331936326533102,-0.44893764873779096,-0.6756417215295741,-0.605707052809979,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.675348857882429,0.666165461688737,1.2713218540501396,-0.1122940594433772,-0.5255509710834134
0.06137125340653137,0.5180838229034924,-0.5116645083722238,-0.6756417215295741,-0.605707052809979,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.8557401879109868,-0.711743645434738,0.2938259128015197,-0.5255509710834134
-0.3804185951663353,0.1343246710512249,-0.6003935277696478,-0.6756417215295741,2.2255613746564804,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.0504241339484697,-0.06372806413970195,1.810581926407693,-0.5427868780310262,-0.2147327523966846
-0.8554931177601512,-3.319511916974074,0.5254731836176068,-0.6756417215295741,-0.605707052809979,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.675348857882429,-0.8557401879109868,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
0.27929869891829534,0.5180838229034924,-0.6003935277696478,2.839985478403478,0.5846760993306684,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.25891333024358754,-0.7780919404824295,1.3828422609782094,2.938012797203706,-0.2406351253715348
0.18112186688483187,0.5180838229034924,-0.16450886918601804,-0.5006325053285737,-0.605707052809979,0.23167519610073126,0.43870870397946815,-0.49762862240498035,-0.675348857882429,-0.7936215899681409,-0.43702593200415046,0.37907838251494796,-0.5255509710834134
-0.3802620130506144,-0.009585538562736815,-0.6003935277696478,-0.6756417215295741,0.06764677608231413,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,-0.8867994868824097,-0.8317984635582545,-0.6302070134329892,-0.5255509710834134
0.07351486942791147,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.32188248686140825,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.4068387748044195,-0.5762064971681804,-0.5854802348154833,-0.38652743304940557,-0.5255509710834134
1.5028393413925227,0.5180838229034924,-0.3449290096858256,-0.5291980592126213,-0.605707052809979,0.43931029772976204,-0.39931926791903927,0.5507840260387573,-0.675348857882429,0.5108689668316224,2.879734335655856,0.5247511205155914,-0.2406351253715348
0.14641356181609075,0.5180838229034924,1.2273840622918821,-0.6756417215295741,-0.605707052809979,-0.39122512558378747,0.43870870397946815,-0.9169951914991048,-0.675348857882429,-0.8246808889395638,0.09216914363153794,0.41503995184880643,-0.5255509710834134
2.3892245585463656,0.5180838229034924,-0.6003935277696478,0.16625867458887508,-0.14214020201322028,1.0622106194142809,-0.6786608078479125,1.1798326215827528,0.9903982499192574,0.5885172142601797,-0.11766785559001616,2.181308127826268,-0.5255509710834134
0.9107349540491325,0.1343246710512249,1.6300154433641811,2.839985478403478,2.8389294518467,0.43931029772976204,0.9973951359491023,0.5507840260387573,3.4890214102449475,0.8214619565458517,2.879734335655856,0.6728421145979223,1.0285401223502308
-0.47133882830812035,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,0.48713018988453655,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.0506930678010065,0.8214619565458517,-0.353862848089213,-0.6841896324865505,0.329199985056047
0.21126428501215258,0.5180838229034924,0.07389340695023314,-0.2521403101487785,-0.605707052809979,0.02404258607298729,-0.3434496190885095,0.0894825613712881,-0.675348857882429,-0.6538547445967378,-0.36726870312456245,-0.007428685366311222,-0.5255509710834134
-0.5445619823181845,0.1343246710512249,0.09206811243405597,-0.12261099127090302,-0.605707052809979,-0.5422311131678352,-0.3739236682586269,-0.45950576132063203,-0.675348857882429,0.5108689668316224,-0.10706200694700514,-0.6356884617798817,-0.5255509710834134
2.60990903385717,0.5180838229034924,-0.2659843081373621,-0.04814368589244704,-0.605707052809979,0.85457551778525,-0.11997437587827835,0.9701505951328818,-0.675348857882429,0.5108689668316224,0.32115600725747373,2.1539811675609326,-0.5255509710834134
0.16311096694447583,0.5180838229034924,0.21198632037193418,-0.6756417215295741,-0.605707052809979,1.2698432294420248,2.673451079746117,-0.9169951914991048,-0.675348857882429,2.063833915402769,0.9275770488281755,-0.006165419905659765,-0.5255509710834134
-0.5170466248601285,0.5180838229034924,-0.6003935277696478,-0.03281631766915006,-0.605707052809979,0.6469429077575061,-0.6786608078479125,0.7604685686830107,-0.675348857882429,-0.8867994868824097,-0.023444406535879207,-0.6150724316729415,-0.5255509710834134
-0.14588987299249248,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.5772986928538449,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.9799773837966785,-0.9048259892987105,2.938012797203706,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.07946572295087356,-0.6756417215295741,2.8202247690022664,0.23167519610073126,1.2767366758779755,-0.9169951914991048,1.4068387748044195,0.8214619565458517,0.09264856909831941,2.634360870836179,-0.5255509710834134
-0.8494511825316424,0.1343246710512249,-0.5464993605495508,-0.264554875760833,-0.605707052809979,0.43931029772976204,-0.11997437587827835,0.5507840260387573,-0.675348857882429,0.200275977117393,-0.6994145734726023,-0.7115252781698769,0.09608546629004425
-0.8114258619156224,-2.5519936132695396,-0.6003935277696478,-0.6756417215295741,1.6070967225761468,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.1575271946415746,1.597944430831425,-0.8502471183688896,-0.6508850748148886,-0.5255509710834134
-0.8574859663038585,-1.0169527845055772,-0.5625965738873615,-0.46501596029593206,-0.605707052809979,-0.18359002395475668,-0.11997437587827835,-0.28794659595510924,-0.675348857882429,2.3744269051169984,-0.7917953852099312,-0.7424147446064847,0.9940047647183718
-0.8345868035724713,-1.4007119363578449,-0.6003935277696478,0.11985471574770067,-0.605707052809979,0.02404258607298729,-0.6786608078479125,0.13141997313901516,-0.675348857882429,-0.9799773837966785,-0.4694426419058,-0.6844336880965083,2.8934528534744284
0.2860928111107309,0.5180838229034924,2.9797205407853764,0.12841232893659255,-0.3878995079038371,1.2698432294420248,2.673451079746117,-0.07826456950523818,-0.25891333024358754,1.4426479359743105,2.153796659131499,-0.046762419156543236,-0.5255509710834134
-0.7798506615108651,0.5180838229034924,1.0720546656458476,-0.6756417215295741,-0.605707052809979,1.2698432294420248,2.673451079746117,-0.9169951914991048,-0.675348857882429,2.3744269051169984,-0.12578710768831394,-0.641522504664748,2.8934528534744284
2.638728677972485,0.5180838229034924,1.3365529237710392,-0.3569610275657689,2.8389294518467,1.2698432294420248,2.114764647776483,1.5991991906768772,3.072585882606106,2.063833915402769,1.946716065287013,1.7534022082398457,-0.5255509710834134
2.638728677972485,0.5180838229034924,1.1671904027580706,1.2111111036823825,2.8389294518467,1.2698432294420248,1.8354231078476095,1.5991991906768772,3.072585882606106,2.3744269051169984,0.9661274304842526,2.0319853439683784,-0.5255509710834134
1.5305364073288612,0.5180838229034924,-0.5400792396596164,-0.6756417215295741,-0.5284423286299796,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.25891333024358754,0.04497948226027833,-0.25170411804839177,0.4788642142683229,-0.5255509710834134
2.638728677972485,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,1.4084120354342924,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.4068387748044195,0.666165461688737,0.01613124580696503,2.938012797203706,-0.5255509710834134
2.638728677972485,0.5180838229034924,0.9380631238156287,2.839985478403478,-0.33090429678919275,1.2698432294420248,0.1593671640505949,1.389517164227006,-0.25891333024358754,1.4426479359743105,2.879734335655856,2.938012797203706,-0.5255509710834134
0.3107482639579785,0.5180838229034924,-0.2962754839437335,0.9417471711709942,2.60822066500442,1.043334248065953,-0.3739236682586269,1.1417097604984046,2.0504241339484697,-0.11031701259683635,0.9879170761627618,0.3970617926139047,-0.2147327523966846
-0.07735517213096982,0.5180838229034924,-0.5392080332758048,-0.6756417215295741,-0.23830888664547356,-1.0141254472683061,-0.39931926791903927,-0.9169951914991048,-0.25891333024358754,-0.7936215899681409,-0.6474942965361016,-0.4431704168450186,-0.5255509710834134
-0.08550065990954642,0.5180838229034924,-0.056760744271230595,-0.6756417215295741,-0.605707052809979,-0.8064903456392755,-0.11997437587827835,-0.9169951914991048,-0.675348857882429,-0.6072657961396033,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
0.5194312766500706,0.5180838229034924,-0.3144501894275563,-0.6756417215295741,-0.605707052809979,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,-0.675348857882429,-0.6072657961396033,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
-0.18492560492832838,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,-0.5163047460074799,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.9799773837966785,-0.8282039374103533,2.938012797203706,-0.5255509710834134
0.09935800766101448,0.5180838229034924,0.3906908544543898,-0.6756417215295741,-0.605707052809979,0.43931029772976204,1.5560815679187365,-0.9169951914991048,-0.675348857882429,0.5108689668316224,-0.6623203217925088,-0.3355995118857311,-0.5255509710834134
1.2157852915676035,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,0.6647551899910096,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,1.823274302443261,-0.11031701259683635,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
-0.8569402606655399,-2.1682344614172715,-0.6003935277696478,-0.516944199951532,-0.605707052809979,-0.5988577356115314,-0.6786608078479125,-0.49762862240498035,-0.675348857882429,0.8214619565458517,-0.7869391638660888,-0.7111631553785901,2.8934528534744284
-0.8597276297777161,-3.7032710688263415,-0.6003935277696478,-0.6756417215295741,-0.5391079790598404,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,0.03854275974686525,-0.4209100023110657,-0.8368338677990209,-0.44347480541676193,-0.5255509710834134
-0.8568408895722839,-0.8890330672214882,-0.5735871774985227,-0.6756417215295741,-0.605707052809979,-0.9449137467252959,-0.3062043039054523,-0.9169951914991048,-0.675348857882429,-0.8867994868824097,-0.9065709252769247,-0.7966654667664602,-0.5255509710834134
-0.8458771007319932,-2.5519936132695396,-0.6003935277696478,2.0288051056867125,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.731502992025295,-0.4778567449866912,-0.8052650799076968,-0.5255509710834134
1.23599212133128,0.5180838229034924,1.4642449732875438,1.9024698255342687,-0.605707052809979,1.0622106194142809,2.394109539817244,1.1798326215827528,-0.675348857882429,0.41769106991735355,2.879734335655856,2.0730238484553323,-0.2406351253715348
-0.8593580520075597,-3.319511916974074,-0.6003935277696478,0.10772138624983511,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,0.04497948226027833,-0.9231326702299419,-0.44347480541676193,-0.5255509710834134
-0.34934254084748,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,0.0764572211108609,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,-0.25891333024358754,-0.11031701259683635,0.4754976219874191,-0.5804577244211273,-0.2406351253715348
0.5857741233216345,0.5180838229034924,0.4825830231838066,-0.6756417215295741,0.10577111391675675,-0.5988577356115314,0.1593671640505949,-0.9169951914991048,0.9903982499192574,-0.11031701259683635,-0.5900324314125738,0.5603870885173824,-0.5255509710834134
-0.6177849344411226,0.5180838229034924,-0.6003935277696478,1.2159523825052063,-0.605707052809979,1.2698432294420248,-0.6786608078479125,1.5991991906768772,-0.675348857882429,-0.5762064971681804,-0.23673264061037194,-0.6341428970565459,-0.2406351253715348
2.0924428339034664,0.5180838229034924,-0.6003935277696478,-0.6756417215295741,2.8389294518467,-1.2217580572960502,-0.6786608078479125,-0.9169951914991048,2.239709830082102,1.132054946260081,-0.14685288385030792,1.139492072622775,-0.5255509710834134
-0.12167059343298797,0.5180838229034924,-0.36229952466151466,-0.1813491625486493,-0.30002313806975917,0.43931029772976204,-0.11997437587827835,0.34110199958888626,-0.25891333024358754,-0.731502992025295,-0.5623281426009693,-0.1821656933913357,-0.5255509710834134
2.638728677972485,0.5180838229034924,2.9797205407853764,2.839985478403478,2.8389294518467,1.2698432294420248,2.394109539817244,1.5991991906768772,2.239709830082102,1.4426479359743105,2.879734335655856,2.5868375815501996,-0.2406351253715348
-0.7672403825093397,-0.24943448080104266,0.18453661769430205,0.8696101078815323,-0.605707052809979,1.0622106194142809,0.43870870397946815,1.1798326215827528,-0.675348857882429,0.3555724719745077,-0.3860518701915157,-0.7300725563369236,-0.5255509710834134
